source,job_id,title,company,location,posted_date,min_salary,max_salary,currency,employment_type,seniority,description,skills,url,scraped_at
careerlink,careerlink_69317786025934748,Nhân viên Tư Vấn Hỗ Trợ Dịch Vụ Khách Hàng,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-tu-van-ho-tro-dich-vu-khach-hang/3346480?source=site,2025-12-11T16:52:47.530519+00:00
careerlink,careerlink_7626417701545521345,[HN/HCM] Tư Vấn Viên Phần Mềm POS/GO Kết Hợp AI – Quản Lý Bán Hàng Đa Kênh | Nhận Fresher/ Sinh Viên Chờ Bằng - Lương Upto 13Tr + Hoa Hồng 30%,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/hn-hcm-tu-van-vien-phan-mem-pos-go-ket-hop-ai-%E2%80%93-quan-ly-ban-hang-da-kenh-%7C-nhan-fresher-sinh-vien-cho-bang-luong-upto-13tr-hoa-hong-30/3334051?source=site,2025-12-11T16:52:47.530983+00:00
careerlink,careerlink_5934922097323147256,Nhân viên Tư Vấn Dịch Vụ Khách Hàng (Vinhomes Quận 9),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-tu-van-dich-vu-khach-hang-vinhomes-quan-9/3346479?source=site,2025-12-11T16:52:47.531431+00:00
careerlink,careerlink_6802915318946989925,"CHUYÊN VIÊN KINH DOANH PHẦN MỀM BÁN HÀNG [TP HỒ CHÍ MINH] - ĐƯỢC ĐÀO TẠO BÀI BẢN, THU NHẬP 15-25M++",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-ban-hang-tp-ho-chi-minh-duoc-dao-tao-bai-ban-thu-nhap-15-25m/3332535?source=site,2025-12-11T16:52:47.531881+00:00
careerlink,careerlink_7690111407803988680,Lập Trình Viên Java,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/lap-trinh-vien-java/3346333?source=site,2025-12-11T16:52:47.532331+00:00
careerlink,careerlink_6553344098452231831,"[Khánh Hòa]  Nhân Viên Sale Online Mảng Dịch Vụ Giải Trí - Hỗ Trợ Data, Hoa Hồng 30%",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/khanh-hoa-nhan-vien-sale-online-mang-dich-vu-giai-tri-ho-tro-data-hoa-hong-30/3345629?source=site,2025-12-11T16:52:47.532779+00:00
careerlink,careerlink_8591538759969981134,"Nhân Viên Tư Vấn Qua Điện Thoại (Không Yêu Cầu Kinh Nghiệm, Data có sẵn)",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-tu-van-qua-dien-thoai-khong-yeu-cau-kinh-nghiem-data-co-san/3346344?source=site,2025-12-11T16:52:47.533259+00:00
careerlink,careerlink_2260492401250461368,Chuyên Viên Tư Vấn Phần Mềm Quản Lý Bán Hàng [Khánh Hòa] - Hỗ Trợ Data,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-tu-van-phan-mem-quan-ly-ban-hang-khanh-hoa-ho-tro-data/3345626?source=site,2025-12-11T16:52:47.533718+00:00
careerlink,careerlink_6379751490485271396,"Nhân Viên Chăm Sóc Khách Hàng Viettel – Làm Văn Phòng, Nhận Việc Ngay [G9]",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cham-soc-khach-hang-viettel-%E2%80%93-lam-van-phong-nhan-viec-ngay-g9/3345367?source=site,2025-12-11T16:52:47.534171+00:00
careerlink,careerlink_5180515343815044152,[Nghệ An] Chuyên Viên Phát Triển Thị Trường Mảng Công Nghệ - Được Đào Tạo Từ Đầu - Thu Nhập Upto 30tr++,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nghe-an-chuyen-vien-phat-trien-thi-truong-mang-cong-nghe-duoc-dao-tao-tu-dau-thu-nhap-upto-30tr/3330891?source=site,2025-12-11T16:52:47.534618+00:00
