__source_name,__source_id,city,country,country_iso,latitude,longitude,population
normalized_extracted_hf_data_jobs.csv,150297,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,150662,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,151171,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,151344,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,151654,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,153602,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,153685,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,154219,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,155242,Roche Caiman,,SC,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,155417,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,156290,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,156672,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,156702,Gzira,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,156978,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,157317,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,158343,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,159465,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,159493,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,159656,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,160047,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,160087,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,160158,Windhoek,,,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,161146,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,161220,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,161268,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,161333,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,161718,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,162255,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,162314,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,163970,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,164155,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,164594,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,165248,Qormi,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,165342,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,165350,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,165367,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,165558,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,166109,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,166879,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,166948,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,167005,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,167536,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,168509,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,168725,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,169306,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,169385,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,169720,Quatre Bornes,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,170019,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,170358,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,170579,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,171123,Santa Venera,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,171202,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,171213,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,171891,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,171919,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,172517,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,172844,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,173073,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,173463,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,173644,Windhoek,,,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,173788,Qormi,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,174696,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,174922,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,176228,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,176625,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,178174,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,178265,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,179210,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,180510,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,181090,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,181951,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,183020,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,183607,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,184582,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,184767,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,185028,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,185062,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,187130,Gros Islet,,LC,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,187862,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,188204,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,190140,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,191105,Le Port,,RE,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,195494,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,195622,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,195660,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,196665,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,197640,Le Port,,RE,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,197715,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,198321,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,198645,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,200219,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,201573,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,201587,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,201701,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,202209,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,202897,Rouge Terre,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,203651,Gzira,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,203955,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,204364,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,204548,Le Port,,RE,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,205716,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,206251,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,209156,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,209380,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,209946,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,210014,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,211252,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,211727,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,211872,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,212000,Quatre Bornes,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,212521,Quatre Bornes,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,213074,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,213681,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,214070,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,214523,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,214840,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,215231,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,216117,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,216850,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,217054,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,217920,Santa Venera,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,218321,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,219559,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,219657,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,219942,Zhubei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,220474,Quatre Bornes,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,221612,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,221890,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,222190,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,222754,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,223365,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,224044,Santa Venera,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,224050,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,224260,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,224522,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,224828,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,225183,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,225630,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,225715,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,227976,Zhubei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,228087,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,228194,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,228844,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,229744,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,229882,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,230296,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,230430,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,230895,Pamplemousses,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,231241,Windhoek,,,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,231324,Ta' Xbiex,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,231872,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,232004,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,232702,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,233150,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,233723,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,234081,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,234607,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,234837,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,234886,Calebasses,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,235500,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,235658,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,235874,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,236696,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,237470,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,237859,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,238470,Vacoas,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,239446,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,239584,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,239701,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,240011,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,240146,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,240517,Quatre Bornes,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,241470,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,241620,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,242087,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,242144,Calebasses,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,242739,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,243167,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,243252,Zhubei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,243547,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,243779,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,243850,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,243861,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,244009,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,244637,Moka,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,244688,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,244708,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,245207,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,245400,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,246033,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,246193,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,246585,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,247137,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,247404,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,247756,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,248416,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,250072,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,250430,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,250881,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,252397,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,253360,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,255250,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,255708,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,255910,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,256491,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,256900,Safi,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,257428,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,257707,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,258267,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,261937,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,263910,Leshan,,XK,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,266707,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,266748,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,266896,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,267485,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,267513,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,267931,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,268231,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,268563,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,268668,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,268987,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,269587,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,271222,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,271250,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,271353,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,271568,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,271663,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,272430,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,272859,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,273104,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,273112,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,273151,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,273453,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,273818,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,274110,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,274339,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,274595,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,274817,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,275176,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,276464,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,278263,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,278440,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,278590,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,278866,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,279483,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,280138,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,281669,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,281737,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,282448,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,283673,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,283776,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,283937,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,284124,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,284260,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,284543,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,284591,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,284816,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,285082,Roche Caiman,,SC,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,285208,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,285245,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,285810,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,286051,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,286076,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,286587,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,286884,Taichung,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,287033,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,287577,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,287624,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,287742,Castries,,LC,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,287815,Kalkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,288472,Leshan,,XK,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,288807,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,288979,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,289203,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,289528,Kaohsiung,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,289751,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,290737,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,290898,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,291314,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,291783,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,292456,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,292783,Taoyuan City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,293358,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,293851,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,293910,Rabat,,MT,__NA__,__NA__,__NA__
